company_name,category,address,city,postal_code,country,phone,email,website,instagram,facebook,tiktok,youtube,linkedin,google_rating,review_count,has_website,website_quality,lead_score,priority,source,scraped_at,maps_url,website_status,website_final_url,website_http_status,website_https,website_title,website_meta_description,website_h1,website_mobile_meta,website_has_phone,website_has_email,website_impressum,website_datenschutz,website_instagram,website_facebook,website_linkedin,website_youtube,website_tiktok,website_ssl_valid,website_load_time_ms,website_contact_form,website_robots_txt,website_sitemap,website_score,potential,ai_reason,score_reasons,sales_argument_1,sales_argument_2,sales_argument_3
Assmann Elektro-Sanitär-Heizungs-Lüftungsbau - Hildesheim,Elektriker,"Gropiusstraße 4, 31137 Hildesheim",Hildesheim,,Deutschland,05121 76540,info@assmann-gmbh.de,https://www.assmann-gmbh.de/,,,,,,4.1,,true,HOCH,28,HOCH,Google Maps,2026-09-15T11:15:07.323056,https://www.google.com/maps/place/Assmann+Elektro-Sanit%C3%A4r-Heizungs-L%C3%BCftungsbau+-+Hildesheim/data=!4m7!3m6!1s0x47baaf6b47b9dd17:0xa422e9488e81b9ae!8m2!3d52.1728517!4d9.9385803!16s%2Fg%2F1v75q_rq!19sChIJF925R2uvukcRrrmBjkjpIqQ?authuser=0&hl=de&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1,ERREICHBAR,https://www.assmann-gmbh.de/,200,true,Assmann Elektro Heizungs- Lüftungsbau GmbH | Hildesheim,"Ihr Partner für Energie, Wärme & Sanitär in Hildesheim. Moderne Technik, breite Leistungen. Kontaktieren Sie uns unter +49512176540.","Elektriker Assmann in Hildesheim – Ihr Partner für Energie, Wärme und Sanitär",true,true,true,true,true,false,false,false,false,false,false,251,true,true,true,92,HOCH,"Die Firma hat bereits eine hohe Qualität der Website und eine direkte E-Mail-Adresse, was ein gutes Signal für einen Webdesign-Bedarf ist. Der Basisscore von 28/100 ist jedoch nicht sehr hoch, was uns auffällig macht. Es könnte sich lohnen, noch einmal nachzuschauen, ob es weitere Anhaltspunkte für einen Bedarf gibt.",Website ist bereits relativ gut. | Direkte E-Mail-Adresse vorhanden.,"Die Firma hat bereits eine hohe Qualität der Website, was darauf schließen lässt, dass sie Wert auf professionelles Aussehen legt und möglicherweise auch auf ein modernes Webdesign.",Die direkte E-Mail-Adresse und die bereits vorhandene Website können auf einen Bedarf an einer professionellen Online-Präsenz hindeuten.,Der niedrige Basisscore könnte auf einen Mangel an Online-Präsenz oder ein Fehlen von relevanten online-Medien hinweisen.
Elektro-Kempf,Elektriker,"Utermöhlestraße 14, 31135 Hildesheim",Hildesheim,,Deutschland,05121 12117,info@elektro-kempf.com,http://www.elektro-kempf.com/,,,,,,4.9,,true,MITTEL,44,HOCH,Google Maps,2026-09-15T11:15:14.405133,https://www.google.com/maps/place/Elektro-Kempf/data=!4m7!3m6!1s0x47baae55431d3117:0x2ecba46ae3e26ac8!8m2!3d52.1679025!4d9.9901814!16s%2Fg%2F1tc_k7g5!19sChIJFzEdQ1WuukcRyGri42qkyy4?authuser=0&hl=de&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1,ERREICHBAR,http://www.elektro-kempf.com/,200,false,,,Kontakt,true,true,true,true,true,false,false,false,false,false,false,315,false,true,false,60,HOCH,"Die Firma Elektro-Kempf besitzt eine mittlere Website-Qualität und eine sehr gute Google-Bewertung. Die direkte E-Mail-Adresse ist vorhanden und das Unternehmen ist bereits online aktiv. Der Basisscore ist mit 44/100 jedoch relativ niedrig, was möglicherweise auf Verbesserungspotenziale bei der Website hindeutet.",Website besitzt Verbesserungspotenzial. | Sehr gute Google-Bewertung. | Direkte E-Mail-Adresse vorhanden.,Elektro-Kempf ist bereits online aktiv und besitzt eine direkte E-Mail-Adresse.,"Die sehr gute Google-Bewertung von 4,9 spricht für eine gute Reputation des Unternehmens.",Der Basisscore von 44/100 bietet Spielraum für Verbesserungen bei der Website.
Elektro Bestian GmbH,Elektriker,"Bördestraße 15, 31135 Hildesheim",Hildesheim,,Deutschland,05121 20530,info@bestian-licht.de,https://bestian-licht.de/?utm_source=GMB&utm_medium=organic,,,,,,5.0,,true,HOCH,31,HOCH,Google Maps,2026-09-15T11:15:21.894594,https://www.google.com/maps/place/Elektro+Bestian+GmbH/data=!4m7!3m6!1s0x47baafcec60d099d:0xb6c6dc8906ebb74e!8m2!3d52.1539636!4d9.975015!16s%2Fg%2F1ttyvvpg!19sChIJnQkNxs6vukcRTrfrBoncxrY?authuser=0&hl=de&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1,ERREICHBAR,https://bestian-licht.de/?utm_source=GMB&utm_medium=organic,200,true,Elektro Bestian Hildesheim | Elektro- & Lichtplanung nach Maß,Bei Licht Bestian erhalten Sie das Komplettpaket. Von der Lichtplanung bis hin zur Elektroinstallation sind wir für Sie da ➨ Lassen Sie sich beraten!,"Wir bringen Energie, Licht und Gebäude­intelligenz in Einklang",true,true,true,true,true,true,true,true,false,false,false,227,true,true,true,96,HOCH,"Hohe Google-Bewertung, gute Website-Qualität und Verfügbarkeit der Website.",Website ist bereits relativ gut. | Sehr gute Google-Bewertung. | Direkte E-Mail-Adresse vorhanden.,"Elektro Bestian GmbH verfügt über eine sehr gute Google-Bewertung von 5,0, was auf eine hervorragende Reputation in der Region hinweist.","Die Website https://bestian-licht.de ist gut gestaltet und erreichbar, was auf ein entsprechendes Interesse an modernem Webdesign schließen lässt.",Der direkte E-Mail-Kontakt über info@bestian-licht.de ermöglicht einen effizienten und zeitnahen Kundenkontakt.
Ulrich Wolf Elektroinstallationen,Elektriker,"Goschenstraße 58, 31134 Hildesheim",Hildesheim,,Deutschland,05121 306706,,,,,,,,4.9,,false,KEINE WEBSITE,58,HOCH,Google Maps,2026-09-15T11:15:29.745990,https://www.google.com/maps/place/Ulrich+Wolf+Elektroinstallationen/data=!4m7!3m6!1s0x47baafacf028ee55:0x3a35a1ae7a57e4dc!8m2!3d52.14691!4d9.9560329!16s%2Fg%2F11btmqfswh!19sChIJVe4o8KyvukcR3ORXeq6hNTo?authuser=0&hl=de&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1,KEINE WEBSITE,,,,,,,,,,,,,,,,,,,,,,100,HOCH,"Die Firma Ulrich Wolf Elektroinstallationen verfügt über eine sehr gute Google-Bewertung von 4,9 und keine eigene Website, was ein starkes Signal für einen Webdesign-Bedarf ist. Der Basisscore von 58/100 unterstützt diese Einschätzung.",Keine eigene Website vorhanden. | Sehr gute Google-Bewertung.,"Die Firma fehlt eine eigene Website, was ein zentraler Aspekt von Webdesign ist.","Eine sehr gute Google-Bewertung deutet auf ein hohes Maß an Kundenzufriedenheit hin, was oft mit einer professionellen Onlinepräsenz zusammenhängt.","Der Basisscore von 58/100 gibt an, dass der Lead ein potenzieller Kunde ist, der eine professionelle Website benötigt."
MS Elektrotechnik Michael Schmelzer,Elektriker,"Frankenstraße 2A, 31135 Hildesheim",Hildesheim,,Deutschland,05121 1028984,info@ms-elektrotechnik-hi.de,http://ms-elektrotechnik-hi.de/,,,,,,4.9,,true,MITTEL,44,HOCH,Google Maps,2026-09-15T11:15:36.906488,https://www.google.com/maps/place/MS+Elektrotechnik+Michael+Schmelzer/data=!4m7!3m6!1s0x47baae489cb09f6d:0x24fb4f488a2f585b!8m2!3d52.1553187!4d9.9715824!16s%2Fg%2F1hc395hwl!19sChIJbZ-wnEiuukcRW1gvikhP-yQ?authuser=0&hl=de&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1,ERREICHBAR,https://www.ms-elektrotechnik-hi.de/,200,true,Startseite,,,true,false,false,true,true,false,false,false,false,false,false,413,false,true,true,60,HOCH,"Der Lead hat eine sehr gute Google-Bewertung von 4,9. Die Website ist vorhanden und die E-Mail-Adresse kann direkt kontaktiert werden.",Website besitzt Verbesserungspotenzial. | Sehr gute Google-Bewertung. | Direkte E-Mail-Adresse vorhanden.,"Die sehr gute Google-Bewertung zeigt, dass die Firma einen hohen Servicelevel bietet und somit auch einen hohen Bedarf an einer modernen Website hat.","Die Firma hat bereits eine Website, aber diese hat Verbesserungspotenzial, was bedeutet, dass sie bereit ist, in die Zukunft zu investieren.","Die direkte E-Mail-Adresse und die gute Google-Bewertung machen es für den Vertrieb leicht, Kontakt aufzunehmen und das Potenzial auszunutzen."
ESM Elektroservice Mai,Elektriker,"Wolfstieg 6A, 31139 Hildesheim",Hildesheim,,Deutschland,05121 518771,ia@-.me,http://www.esm-24.de/,,,,,,3.5,,true,HOCH,24,HOCH,Google Maps,2026-09-15T11:15:44.015978,https://www.google.com/maps/place/ESM+Elektroservice+Mai/data=!4m7!3m6!1s0x47baaf96882d78a3:0x17fd5845db8dcbf8!8m2!3d52.1414993!4d9.924166!16s%2Fg%2F1vzqrc6p!19sChIJo3gtiJavukcR-MuN20VY_Rc?authuser=0&hl=de&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1,ERREICHBAR,https://www.esm-24.de/,200,true,"Elektriker, Strom, Licht | ESM Elektro-Service Mai, Hildesheim","ESM Elektro-Service Mai – Ihre Elektriker aus Hildesheim für die Elektroinstallation, moderne Elektrotechnik, effiziente Anlagen zur Nutzung erneuerbarer Energien und vieles mehr. Wir sind für Sie da!",Ihr Elektriker aus Hildesheim.,true,true,true,true,true,false,false,false,false,false,false,791,true,true,true,92,HOCH,"Die Firma ESM Elektroservice Mai hat eine gute Website und hohe Google-Bewertung, jedoch ist der Basisscore mit 24/100 relativ niedrig. Es gibt auch keine Social-Media-Präsenz.",Website ist bereits relativ gut. | Direkte E-Mail-Adresse vorhanden.,Es besteht ein Bedarf an professionellem Webdesign für die Firma.,Die hohe Website-Qualität und die positive Google-Bewertung sprechen für ein Engagement der Firma für Online-Anwesenheit.,"Die Firma hat keine Social-Media-Präsenz, was ein weiteres Argument für ein Engagement des Vertriebs darstellt."
Elektro-Lindemann GmbH,Elektriker,"Utermöhlestraße 3, 31135 Hildesheim-Bavenstedt",Hildesheim,,Deutschland,05121 9187000,info@elektro-lindemann.de,http://www.elektro-lindemann.de/,,,,,,4.2,,true,HOCH,28,HOCH,Google Maps,2026-09-15T11:15:53.071265,https://www.google.com/maps/place/Elektro-Lindemann+GmbH/data=!4m7!3m6!1s0x47baaeea358118df:0xe79161f9041d8dcb!8m2!3d52.17014!4d9.99064!16s%2Fg%2F1tl4c3t2!19sChIJ3xiBNequukcRy40dBPlhkec?authuser=0&hl=de&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1,ERREICHBAR,https://elektro-lindemann.de/,200,true,Elektroinstallation Hildesheim | Elektro Lindemann GmbH,Professionelle Elektroinstallation Hildesheim für Gewerbe & Privat. ✅ Meisterbetrieb ✅ Schnell ✅ Sicher. Jetzt Termin vereinbaren!,Elektro Lindemann – Professionelle Elektroinstallation in Hildesheim,true,true,true,true,true,true,true,false,false,false,false,871,true,true,true,96,HOCH,"Die Firma Elektro-Lindemann GmbH hat bereits eine Website mit HOCH-Qualität, eine direkte E-Mail-Adresse und eine gute Google-Bewertung von 4,2. Der Basisscore von 28/100 weist auf einen potenziell interessanten Lead hin.",Website ist bereits relativ gut. | Direkte E-Mail-Adresse vorhanden.,"Die Website hat bereits eine hohe Qualität und eine gute Google-Bewertung, was auf ein professionelles Webdesign hinweist.",Die direkte E-Mail-Adresse ermöglicht einen unkomplizierten Kontakt.,Ein Basisscore von 28/100 deutet auf ein gewisses Webdesign-Potenzial hin.
Elektro Fischer Inh. Michael Fischer,Elektriker,"Achtumer Winkel 6, 31135 Hildesheim-Achtum",Hildesheim,,Deutschland,05121 34765,info@denic.de,http://www.elektro-fischer-hildesheim.de/,,,,,,4.9,,true,HOCH,31,HOCH,Google Maps,2026-09-15T11:15:59.745624,https://www.google.com/maps/place/Elektro+Fischer+Inh.+Michael+Fischer/data=!4m7!3m6!1s0x47baae877a629ad7:0x716aa9759ca8a959!8m2!3d52.1503605!4d10.0076297!16s%2Fg%2F1tgtdlq4!19sChIJ15pieoeuukcRWamonHWpanE?authuser=0&hl=de&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1,ERREICHBAR,https://www.denic.de/services/transit-service/transit-informationsseite/,200,true,DENIC eG: TRANSIT-Informationsseite,,,true,true,true,true,true,true,false,true,false,false,false,292,true,false,true,82,HOCH,Die Website hat eine sehr gute Qualität und eine sehr gute Google-Bewertung. Die direkte E-Mail-Adresse auf der Website ist ein weiteres positiveres Signal. Aufgrund des hohen Basisscores und der vielen positiven Faktoren ist ein Kontakt mit dem Kunden zeitnah empfehlenswert.,Website ist bereits relativ gut. | Sehr gute Google-Bewertung. | Direkte E-Mail-Adresse vorhanden.,Die Website hat eine sehr gute Qualität und könnte daher eine moderne und ansprechende Lösung für den Kunden sein.,"Die sehr gute Google-Bewertung spricht für eine gute Reputation und kann dazu führen, dass der Kunde eine professionelle Website benötigt.",Mit einer modernen Website kann der Kunde seine Online-Präsenz und seine Kundenbindung verbessern.
Florian Fischer Elektromeister,Elektriker,"Am Knüppelbrink 6, 31137 Hildesheim-Himmelsthür",Hildesheim,,Deutschland,05121 4026425,office@elektromeister-fischer.de,http://www.elektromeister-fischer.de/,,,,,,4.3,,true,HOCH,28,HOCH,Google Maps,2026-09-15T11:16:07.219920,https://www.google.com/maps/place/Florian+Fischer+Elektromeister/data=!4m7!3m6!1s0x47baa50c93a3b1c5:0xe0a98b4a671b33d0!8m2!3d52.1629355!4d9.9064467!16s%2Fg%2F11kw4f9mxz!19sChIJxbGjkwylukcR0DMbZ0qLqeA?authuser=0&hl=de&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1,ERREICHBAR,https://www.elektromeister-fischer.de/,200,true,PV & Smart Home – Strom selbst erzeugen und clever nutzen | Florian Fischer Elektromeister,"Florian Fischer Elektromeister – TÜV-zertifizierter Fachberater für Photovoltaik, Speichertechnik und Smart Home in Hildesheim. Ihr Meisterbetrieb aus der Region.",Strom selbst erzeugen – clever nutzen.,true,true,true,true,true,false,false,false,false,false,false,326,false,true,false,84,HOCH,Die Website ist bereits gut und die Firma hat eine hohe Google-Bewertung. Die direkte E-Mail-Adresse ist vorhanden. Diese Kombination aus positiven Faktoren spricht für einen potenziellen Bedarf an einer Website-Überarbeitung oder -Neuauflage.,Website ist bereits relativ gut. | Direkte E-Mail-Adresse vorhanden.,"Florian Fischer Elektromeister hat bereits eine Website, die mit einer Höchstnote bewertet ist, was darauf schließen lässt, dass die Firma bereits über ein umfassendes Webpräsenzkonzept verfügt. Dies könnte jedoch auch bedeuten, dass die Firma sich weiterentwickeln möchte oder dass ihre derzeitige Website nicht voll ausgenutzt wird.","Die hohe Google-Bewertung von 4,3 spricht für eine hohe Kundenzufriedenheit und damit auch für einen hohen Bedarf an Webdesign-Dienstleistungen.","Die direkte E-Mail-Adresse ist vorhanden, was eine einfache Möglichkeit für den Vertrieb bietet, Kontakt aufzunehmen."
Thomas Härtel Elektromeister,Elektriker,"Bahnhofstraße 45, 31188 Holle",Holle,,Deutschland,05062 412,,,,,,,,5.0,,false,KEINE WEBSITE,58,HOCH,Google Maps,2026-09-15T11:16:27.348101,https://www.google.com/maps/place/Thomas+H%C3%A4rtel+Elektromeister/data=!4m7!3m6!1s0x47a552a029d177a3:0x3c7d60b55a3343ff!8m2!3d52.0974213!4d10.1428004!16s%2Fg%2F11bzyph9r1!19sChIJo3fRKaBSpUcR_0MzWrVgfTw?authuser=0&hl=de&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1,KEINE WEBSITE,,,,,,,,,,,,,,,,,,,,,,100,HOCH,"Keine eigene Website vorhanden, was ein starkes Signal für einen Webdesign-Bedarf ist. Die sehr gute Google-Bewertung könnte darauf hinweisen, dass die Firma Wert auf gute Online-Auftritte legt, was ebenfalls ein potenzieller Käufer ist.",Keine eigene Website vorhanden. | Sehr gute Google-Bewertung.,"Der Elektromeister hat möglicherweise Schwierigkeiten, seine Dienstleistungen online zu präsentieren und benötigt daher unsere Hilfe.","Eine eigene Website würde die Firma in der Lage sein, ihre Dienstleistungen noch besser zu präsentieren und zu verkaufen.","Unsere Agentur kann dabei helfen, die Firma online erfolgreich zu machen und ihre Zielgruppe zu erreichen."
Christoph Arndt,Elektriker,,Holle,,Deutschland,05062 3023755,,,,,,,,4.5,,false,KEINE WEBSITE,58,HOCH,Google Maps,2026-09-15T11:16:34.074840,https://www.google.com/maps/place/Christoph+Arndt/data=!4m7!3m6!1s0x47baad5b5f3abd01:0xdc2593c3878a563a!8m2!3d51.175807!4d10.4541194!16s%2Fg%2F11f08yxf5b!19sChIJAb06X1utukcROlaKh8OTJdw?authuser=0&hl=de&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1,KEINE WEBSITE,,,,,,,,,,,,,,,,,,,,,,100,HOCH,"Die Firma Christoph Arndt hat keine eigene Website, was ein starkes Signal für den Bedarf an Webdesign-Dienstleistungen ist. Die sehr gute Google-Bewertung unterstreicht das Potenzial.",Keine eigene Website vorhanden. | Sehr gute Google-Bewertung.,Die fehlende Website bietet einen klaren Bedarf an Webdesign-Dienstleistungen.,"Die sehr gute Google-Bewertung lässt darauf schließen, dass die Firma online erfolgreich ist und möglicherweise umfangreiche digitale Anforderungen hat.",Das Potential einer hohen Priorität wird durch die hohe Basis-Score von 58/100 und die tatsächlichen Score-Gründe bestätigt.
Lehmann Elektrotechnik,Elektriker,"Hüttenweg 1 A, 31188 Holle",Holle,,Deutschland,,,,,,,,,1.0,,false,KEINE WEBSITE,43,HOCH,Google Maps,2026-09-15T11:16:41.108647,https://www.google.com/maps/place/Lehmann+Elektrotechnik/data=!4m7!3m6!1s0x47a54dbe6afef29f:0x51dbb790bc91f8ab!8m2!3d52.0687223!4d10.1844615!16s%2Fg%2F11d_tz2pxg!19sChIJn_L-ar5NpUcRq_iRvJC321E?authuser=0&hl=de&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1,KEINE WEBSITE,,,,,,,,,,,,,,,,,,,,,,100,HOCH,"Keine eigene Website vorhanden, was ein starkes Signal für einen Bedarf an Webdesign-Dienstleistungen ist. Der niedrige Basisscore von 43/100 spricht ebenfalls für ein Interesse an Optimierungen.",Keine eigene Website vorhanden.,"Der Mangel an einer Website kann als Ausdruck von Kompetenz oder Ressourcenknappheit gewertet werden, was eine Chance für unsere Agentur bietet, den Kunden zu unterstützen.","Die hohe Google-Bewertung von 1,0 könnte ein Indikator für einen Wunsch nach einer verbesserten Online-Presenz sein.","Der niedrige Basisscore von 43/100 weist auf mögliche Optimierungspotenziale hin, die wir aufgreifen können, um den Kunden zu überzeugen."
Kähl - Elektrotechnik,Elektriker,"Auf dem Brink 1, 31097 Lamspringe-Harbarnsen",Lamspringe,,Deutschland,05183 5542,,,,,,,,5.0,,false,KEINE WEBSITE,58,HOCH,Google Maps,2026-09-15T11:17:01.143894,https://www.google.com/maps/place/K%C3%A4hl+-+Elektrotechnik/data=!4m7!3m6!1s0x47bab66220fc14d1:0xf8d710d47cfc9e02!8m2!3d51.98327!4d9.93631!16s%2Fg%2F1tgfp71k!19sChIJ0RT8IGK2ukcRAp78fNQQ1_g?authuser=0&hl=de&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1,KEINE WEBSITE,,,,,,,,,,,,,,,,,,,,,,100,HOCH,"Der Lead hat eine sehr gute Google-Bewertung von 5,0, was auf eine gute Reputation hindeutet. Zudem fehlt der Kunde eine eigene Website, was ein starkes Signal für einen Bedarf an Webdesign-Leistungen ist.",Keine eigene Website vorhanden. | Sehr gute Google-Bewertung.,"Der Kunde hat bereits eine sehr gute Reputation durch seine Google-Bewertung von 5,0.","Der Kunde fehlt eine eigene Website, was einen direkten Bedarf an Webdesign-Leistungen erzeugt.",Der hohe Basisscore von 58/100 deutet auf einen hohen Bedarf an Webdesign-Leistungen hin.
Elektro Jeske - Technik mit System,Elektriker,"Bachstraße 16, 31195 Lamspringe",Lamspringe,,Deutschland,05060 961494,,http://www.elektro-jeske.de/,,,,,,5.0,,true,NIEDRIG,48,HOCH,Google Maps,2026-09-15T11:17:07.726735,https://www.google.com/maps/place/Elektro+Jeske+-+Technik+mit+System/data=!4m7!3m6!1s0x47bab682ff7b77df:0x3aa90ca859201bfe!8m2!3d51.9908683!4d9.9564953!16s%2Fg%2F1tft_n96!19sChIJ33d7_4K2ukcR_hsgWagMqTo?authuser=0&hl=de&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1,ERREICHBAR,http://www.elektro-jeske.de/,200,false,,,,false,false,false,false,false,false,false,false,false,false,false,133,false,false,false,18,HOCH,"Die sehr gute Google-Bewertung und die vorhandene, aber schlecht bewertete Website weisen darauf hin, dass der Kunde einen professionellen Webdesign-Service benötigt. Da der Basisscore von 48/100 relativ hoch ist, ist eine weitere Überprüfung erforderlich.",Vorhandene Website wurde als schwach bewertet. | Sehr gute Google-Bewertung.,"Der Kunde hat eine sehr gute Google-Bewertung und benötigt wahrscheinlich eine professionelle Website, um dieses Niveau zu halten.","Die vorhandene Website wird als schlecht bewertet, was ein klares Zeichen für einen Webdesign-Neustart ist.","Der hohe Basisscore weist darauf hin, dass der Kunde möglicherweise bereits eine starke Online-Präsenz hat und einen Webdesign-Service benötigt, um sie noch weiter zu verbessern."
Ingo Bartels Elektrotechnik,Elektriker,"Brink 5, 31195 Lamspringe",Lamspringe,,Deutschland,05183 5363,,,,,,,,,,false,KEINE WEBSITE,48,HOCH,Google Maps,2026-09-15T11:17:15.568321,https://www.google.com/maps/place/Ingo+Bartels+Elektrotechnik/data=!4m7!3m6!1s0x47bab5131b33b5a1:0xefb3891853d0070a!8m2!3d51.9720022!4d9.9553908!16s%2Fg%2F11q3sknbc3!19sChIJobUzGxO1ukcRCgfQUxiJs-8?authuser=0&hl=de&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1,KEINE WEBSITE,,,,,,,,,,,,,,,,,,,,,,100,HOCH,Die Firma Ingo Bartels Elektrotechnik hat keine eigene Website. Dies ist ein starkes Signal für einen hohen Bedarf an Webdesign-Dienstleistungen. Der Basisscore von 48/100 bestätigt auch den potenziellen Bedarf an Verbesserungen.,Keine eigene Website vorhanden.,"Die Firma fehlt eine eigene Online-Anwesenheit, was ein entscheidender Nachteil in der digitalen Wirtschaft ist.","Ohne Website verpasst die Firma viele Möglichkeiten, sich professionell zu präsentieren und Kunden anzusprechen.","Ein modernes Webdesign kann die Firma helfen, sich von der Konkurrenz abzuheben und den Umsatz zu steigern."
Böhm Elektro-Installations-GmbH Nordstemmen,Elektriker,"Hauptstraße 138 B, 31171 Nordstemmen",Nordstemmen,,Deutschland,05069 96333,info@elektro-boehm.de,http://www.boehm-elektrotechnik.de/,,,,,,4.3,,true,HOCH,28,HOCH,Google Maps,2026-09-15T11:17:36.353285,https://www.google.com/maps/place/B%C3%B6hm+Elektro-Installations-GmbH+Nordstemmen/data=!4m7!3m6!1s0x47baa37f03571eb3:0x7ab91c8a296fd0f5!8m2!3d52.1677263!4d9.7922808!16s%2Fg%2F1tfcgwhy!19sChIJsx5XA3-jukcR9dBvKYocuXo?authuser=0&hl=de&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1,ERREICHBAR,https://boehm-elektrotechnik.de/,200,true,Böhm Elektro-Installations-GmbH,Für die Sicherheit Ihrer elektrischen Anlagen,Elektro-Böhm Nordstemmen,true,true,true,true,true,false,false,false,false,false,false,1290,true,true,true,92,HOCH,"Die Firma hat bereits eine professionell aussehende Website mit sehr guter Google-Bewertung (4.3). Die Website ist vollständig vorhanden und die Website-Qualität ist hoch, was ein gutes Zeichen für eine fachkundige Webpräsenz ist. Der Basisscore liegt zwar nur bei 28/100, aber die Faktische-Score-Gruende lassen darauf schließen, dass die Firma bereits relativ gut vorbereitet ist.",Website ist bereits relativ gut. | Direkte E-Mail-Adresse vorhanden.,"Die Firma hat bereits eine professionell aussehende Website und eine gute Google-Bewertung, was ein gutes Zeichen für eine fachkundige Webpräsenz ist.","Die Firma hat eine direkte E-Mail-Adresse, die leicht erreichbar ist.","Das Unternehmen hat eine hohe Website-Qualität und ist bereits mit einer Website versehen, was ein gutes Zeichen für eine professionelle Webpräsenz ist."
T. Langowski,Elektriker,"Berliner Str. 1, 31171 Nordstemmen",Nordstemmen,,Deutschland,05069 8518,,,,,,,,3.7,,false,KEINE WEBSITE,51,HOCH,Google Maps,2026-09-15T11:17:42.579574,https://www.google.com/maps/place/T.+Langowski/data=!4m7!3m6!1s0x47baa481ea004395:0x3926d927b838186f!8m2!3d52.1638479!4d9.7932402!16s%2Fg%2F1tfvg9w_!19sChIJlUMA6oGkukcRbxg4uCfZJjk?authuser=0&hl=de&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1,KEINE WEBSITE,,,,,,,,,,,,,,,,,,,,,,100,HOCH,"Die Firma T. Langowski hat keine eigene Website, was ein starkes Vertriebssignal ist. Die niedrige Basis-Score von 51/100 ergibt sich wahrscheinlich aus dem Fehlen einer Website. Die gute Google-Bewertung von 3,7 ist kein automatisches Zeichen für einen hohen Webdesign-Bedarf.",Keine eigene Website vorhanden.,"Die Firma könnte einen professionellen Webdesign-Service benötigen, um ein positives Erscheinungsbild zu wahren.",Das Fehlen einer Website könnte die Kundenbindung und die Marktpositionierung beeinträchtigen.,Ein professionell gestalteter Internetauftritt könnte die Firma T. Langowski vor Konkurrenz schützen und zu mehr Vertrauen bei Kunden führen.
Elektroservice-Borrmann,Elektriker,"Oder-Neiße-Weg 2, 31171 Nordstemmen-Burgstemmen",Nordstemmen,,Deutschland,01516 1621887,,http://www.industrieservice-borrmann.de/,,,,,,4.9,,true,MITTEL,36,HOCH,Google Maps,2026-09-15T11:17:51.080390,https://www.google.com/maps/place/Elektroservice-Borrmann/data=!4m7!3m6!1s0x47baa381c993cccd:0x33f50f1467b68473!8m2!3d52.1466401!4d9.7771157!16s%2Fg%2F11kj42j8d5!19sChIJzcyTyYGjukcRc4S2ZxQP9TM?authuser=0&hl=de&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1,ERREICHBAR,http://www.industrieservice-borrmann.de/,200,false,Startseite,,Wir bie­ten Ihnen seit 2008 fol­gen­de Dienst­leis­tungen im Prüf­an­la­gen- und Son­der­ma­schi­nen­bau:,true,false,false,true,true,false,false,false,false,false,false,769,false,true,false,58,HOCH,"Die Firma Elektroservice-Borrmann hat eine gute Google-Bewertung und eine mittlere Website-Qualität, was ein Indikator für potenziellen Webdesign-Bedarf ist. Die Python-Basis-Score liegt bei 36/100, was ebenfalls ein Zeichen für Verbesserungspotenzial ist.",Website besitzt Verbesserungspotenzial. | Sehr gute Google-Bewertung.,Die mittlere Website-Qualität könnte ein Thema für eine Webdesign-Optimierung sein.,Die gute Google-Bewertung könnte auf eine hohe Zufriedenheit der Kunden schließen lassen.,Der niedrige Basis-Score von 36/100 könnte ein Hinweis auf nicht optimal genutzte Webdesign-Möglichkeiten sein.
